month,airline_id,unique_carrier,carrier,carrier_name,carrier_group_new,sdomt_gallons,satl_gallons,spac_gallons,slat_gallons,sint_gallons,ts_gallons,tdomt_gallons,tint_gallons,total_gallons,sdomt_cost,satl_cost,spac_cost,slat_cost,sint_cost,ts_cost,tdomt_cost,tint_cost,total_cost,year
12,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,130349.0,51304.0,181653.0,0,0.0,0.0,0.0,0.0,0,246544,92908.0,339452,2015
8,19790.0,DL,DL,Delta Air Lines Inc.,3,190235810.0,81827843.0,38080272.0,23980587.0,143888702.0,334124512.0,191308531.0,143908121.0,335216652.0,303342790,130479568.0,60721354.0,38238532.0,229439454.0,532782244,306314812,229470419.0,535785231,2017
5,19690.0,HA,HA,Hawaiian Airlines Inc.,3,13675840.0,0.0,5836414.0,0.0,5836414.0,19512254.0,13810410.0,5871335.0,19681745.0,26725029,0.0,10777325.0,0.0,10777325.0,37502354,26984166,10853753.0,37837919,2015
6,21167.0,CP,CP,Compass Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
1,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,1444216.0,3970232.0,5414448.0,0,0.0,0.0,0.0,0.0,0,3030143,9034418.0,12064561,2019
6,20409.0,B6,B6,JetBlue Airways,3,58339731.0,0.0,0.0,13742251.0,13742251.0,72081982.0,58339731.0,13742251.0,72081982.0,135866314,0.0,0.0,32004074.0,32004074.0,167870388,135866314,32004074.0,167870388,2018
3,20203.0,FCQ,FCQ,Falcon Air Express,1,0.0,0.0,0.0,0.0,0.0,0.0,169651.0,0.0,169651.0,0,0.0,0.0,0.0,0.0,0,623800,0.0,623800,2015
5,20207.0,XP,XP,XTRA Airways,1,0.0,0.0,0.0,0.0,0.0,0.0,210506.0,345640.0,556146.0,0,0.0,0.0,0.0,0.0,0,406277,667085.0,1073362,2016
11,20108.0,NC,NC,Northern Air Cargo Inc.,1,354064.0,0.0,0.0,0.0,0.0,354064.0,389857.0,0.0,389857.0,849184,0.0,0.0,0.0,0.0,849184,932350,0.0,932350,2018
7,20046.0,ZW,ZW,Air Wisconsin Airlines Corp,2,7237519.0,0.0,0.0,0.0,0.0,7237519.0,7237519.0,0.0,7237519.0,14134661,0.0,0.0,0.0,0.0,14134661,14134661,0.0,14134661,2015
8,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415690.0,415690.0,0,0.0,0.0,0.0,0.0,0,0,1004461.0,1004461,2018
6,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,292920.0,165065.0,457985.0,0,0.0,0.0,0.0,0.0,0,661021,372495.0,1033516,2017
8,20100.0,PO,PO,Polar Air Cargo Airways,3,3105841.0,621247.0,12190617.0,0.0,12811864.0,15917705.0,3105841.0,12811864.0,15917705.0,6909454,1528001.0,26983891.0,0.0,28511892.0,35421346,6909454,28511892.0,35421346,2018
10,19687.0,QX,QX,Horizon Air,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
3,20422.0,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3383973.0,0.0,0.0,2474739.0,2474739.0,5858712.0,4271838.0,2509186.0,6781024.0,5846985,0.0,0.0,4600873.0,4600873.0,10447858,7986548,4672117.0,12658665,2017
12,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1841078.0,1841078.0,1841078.0,295361.0,2154944.0,2450305.0,0,0.0,0.0,3187181.0,3187181.0,3187181,511314,3730530.0,4241844,2016
11,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,923962.0,1262243.0,2186205.0,0,0.0,0.0,0.0,0.0,0,923962,1262243.0,2186205,2016
10,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,283912.0,0.0,0.0,0.0,0.0,283912.0,412738.0,0.0,412738.0,901808,0.0,0.0,0.0,0.0,901808,1311006,0.0,1311006,2018
3,20190.0,9S,9S,Southern Air Inc.,2,913028.0,4812645.0,659063.0,0.0,5471708.0,6384736.0,913028.0,5471708.0,6384736.0,1917359,10106555.0,1384032.0,0.0,11490587.0,13407946,1917359,11490587.0,13407946,2017
4,20108.0,NC,NC,Northern Air Cargo Inc.,1,271829.0,0.0,0.0,0.0,0.0,271829.0,322129.0,0.0,322129.0,603087,0.0,0.0,0.0,0.0,603087,697107,0.0,697107,2019
12,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
7,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2018
7,20107.0,FX,FX,Federal Express Corporation,3,54935375.0,13516776.0,21664764.0,1892088.0,37073628.0,92009003.0,56301492.0,38191922.0,94493414.0,118291000,29426000.0,47557000.0,4597000.0,81580000.0,199871000,121269514,84148798.0,205418312,2018
8,20448.0,S5,S5,Shuttle America Corp.,2,4935993.0,0.0,0.0,0.0,0.0,4935993.0,4935993.0,0.0,4935993.0,6564449,0.0,0.0,0.0,0.0,6564449,6564449,0.0,6564449,2016
9,20452.0,YX,YX,Republic Airlines,2,10210565.0,0.0,0.0,0.0,0.0,10210565.0,10210565.0,0.0,10210565.0,13956065,0.0,0.0,0.0,0.0,13956065,13956065,0.0,13956065,2016
2,20107.0,FX,FX,Federal Express Corporation,3,54914562.0,11158508.0,16078750.0,519924.0,27757182.0,82671744.0,55821380.0,28466779.0,84288159.0,56401000,11706000.0,16857000.0,690000.0,29253000.0,85654000,57371000,30613000.0,87984000,2016
12,21171.0,VX,VX,Virgin America,3,14983004.0,0.0,0.0,205304.0,205304.0,15188308.0,15147453.0,205304.0,15352757.0,18510642,0.0,0.0,286616.0,286616.0,18797258,18730226,286616.0,19016842,2015
12,20402.0,GL,GL,Miami Air International,2,0.0,0.0,0.0,0.0,0.0,0.0,321166.0,132839.0,454005.0,0,0.0,0.0,0.0,0.0,0,723520,299259.0,1022779,2016
10,19805.0,AA,AA,American Airlines Inc.,3,174991922.0,54105851.0,23218015.0,39893922.0,117217788.0,292209710.0,175725146.0,117303557.0,293028703.0,249379669,76327982.0,33233429.0,62724370.0,172285781.0,421665450,250419257,172431149.0,422850406,2016
5,20169.0,L2,L2,Lynden Air Cargo Airlines,1,131178.0,0.0,0.0,0.0,0.0,131178.0,285985.0,72421.0,358406.0,356252,0.0,0.0,0.0,0.0,356252,789250,86941.0,876191,2019
5,20100.0,PO,PO,Polar Air Cargo Airways,3,2936648.0,694746.0,11350839.0,0.0,12045585.0,14982233.0,2936648.0,12045585.0,14982233.0,5783793,1623327.0,20781421.0,0.0,22404748.0,28188541,5783793,22404748.0,28188541,2015
2,20304.0,OO,OO,SkyWest Airlines Inc.,3,7207367.0,0.0,0.0,0.0,0.0,7207367.0,7207367.0,0.0,7207367.0,16860769,0.0,0.0,0.0,0.0,16860769,16860769,0.0,16860769,2018
12,21634.0,KH,KH,Aloha Air Cargo,1,478937.0,0.0,0.0,0.0,0.0,478937.0,478937.0,0.0,478937.0,750888,0.0,0.0,0.0,0.0,750888,750888,0.0,750888,2016
5,20416.0,NK,NK,Spirit Air Lines,3,32005287.0,0.0,0.0,3516674.0,3516674.0,35521961.0,32005287.0,3516674.0,35521961.0,76289755,0.0,0.0,8382559.0,8382559.0,84672314,76289755,8382559.0,84672314,2018
6,20397.0,OH,16,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
11,21634.0,KH,KH,Aloha Air Cargo,1,434131.0,0.0,0.0,0.0,0.0,434131.0,434131.0,0.0,434131.0,792696,0.0,0.0,0.0,0.0,792696,792696,0.0,792696,2017
8,19917.0,5X,5X,United Parcel Service,3,31350000.0,9728000.0,16445000.0,2929000.0,29102000.0,60452000.0,31350000.0,29102000.0,60452000.0,48203000,13759000.0,25262000.0,4846000.0,43867000.0,92070000,48203000,43867000.0,92070000,2015
12,20408.0,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,254634.0,0.0,0.0,0.0,0.0,254634.0,363025.0,0.0,363025.0,589423,0.0,0.0,0.0,0.0,589423,840325,0.0,840325,2016
10,20308.0,WE,WE,Centurion Cargo Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393727.0,393727.0,0,0.0,0.0,0.0,0.0,0,0,635275.0,635275,2015
5,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,783751.0,3364728.0,4148479.0,0,0.0,0.0,0.0,0.0,0,1542677,6694119.0,8236796,2015
7,20453.0,ABX,ABX,ABX Air Inc,2,35785.0,0.0,0.0,0.0,0.0,35785.0,35785.0,0.0,35785.0,64195,0.0,0.0,0.0,0.0,64195,64195,0.0,64195,2017
9,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,15676.0,112191.0,127867.0,0,0.0,0.0,0.0,0.0,0,15676,112191.0,127867,2016
1,19930.0,AS,AS,Alaska Airlines Inc.,3,55801380.0,0.0,0.0,1202557.0,1202557.0,57003937.0,55881608.0,1202557.0,57084165.0,114278887,0.0,0.0,2867163.0,2867163.0,117146050,114428031,2867163.0,117295194,2019
7,21161.0,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0.0,0.0,0.0,0.0,0.0,0.0,282098.0,810093.0,1092191.0,0,0.0,0.0,0.0,0.0,0,1086568,2607574.0,3694142,2018
4,20453.0,ABX,ABX,ABX Air Inc,2,163281.0,0.0,0.0,0.0,0.0,163281.0,163281.0,0.0,163281.0,488129,0.0,0.0,0.0,0.0,488129,488129,0.0,488129,2018
9,20368.0,G4,G4,Allegiant Air,3,9733069.0,0.0,0.0,0.0,0.0,9733069.0,10801631.0,0.0,10801631.0,19479514,0.0,0.0,0.0,0.0,19479514,21836029,0.0,21836029,2017
8,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
9,20436.0,F9,F9,Frontier Airlines Inc.,3,15234155.0,0.0,0.0,716431.0,716431.0,15950586.0,15286946.0,716431.0,16003377.0,21360603,0.0,0.0,1108963.0,1108963.0,22469566,21436220,1108963.0,22545183,2015
11,20166.0,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,208771.0,215462.0,424233.0,0,0.0,0.0,0.0,0.0,0,398547,430236.0,828783,2015
9,20190.0,9S,9S,Southern Air Inc.,2,0.0,2685893.0,2537535.0,0.0,5223428.0,5223428.0,0.0,5223428.0,5223428.0,0,9722933.0,9185877.0,0.0,18908810.0,18908810,0,18908810.0,18908810,2015
4,20190.0,9S,9S,Southern Air Inc.,2,737333.0,4828121.0,549072.0,0.0,5377193.0,6114526.0,737333.0,5377193.0,6114526.0,1548399,10139054.0,1153051.0,0.0,11292105.0,12840504,1548399,11292105.0,12840504,2017
4,20304.0,OO,OO,SkyWest Airlines Inc.,3,8262780.0,0.0,0.0,0.0,0.0,8262780.0,8262780.0,0.0,8262780.0,20297087,0.0,0.0,0.0,0.0,20297087,20297087,0.0,20297087,2019
3,20378.0,YV,YV,Mesa Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
2,21645.0,23Q,23Q,Songbird Airways Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
11,20448.0,S5,S5,Shuttle America Corp.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
10,20436.0,F9,F9,Frontier Airlines Inc.,3,18493969.0,0.0,0.0,778087.0,778087.0,19272056.0,18494105.0,778087.0,19272192.0,26551046,0.0,0.0,1156114.0,1156114.0,27707160,26551284,1156114.0,27707398,2016
9,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,8729832.0,37408377.0,46138209.0,0,0.0,0.0,0.0,0.0,0,18356399,81764567.0,100120966,2015
1,20287.0,WP,WP,Island Air Hawaii,1,97142.0,0.0,0.0,0.0,0.0,97142.0,97142.0,0.0,97142.0,116920,0.0,0.0,0.0,0.0,116920,116920,0.0,116920,2016
9,20107.0,FX,FX,Federal Express Corporation,3,55354956.0,11976150.0,18820236.0,2108873.0,32905259.0,88260215.0,56281810.0,33406698.0,89688508.0,79714000,17983000.0,28384000.0,3594000.0,49961000.0,129675000,81036000,50975000.0,132011000,2015
3,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
4,20453.0,ABX,ABX,ABX Air Inc,2,55914.0,0.0,0.0,0.0,0.0,55914.0,55914.0,0.0,55914.0,95853,0.0,0.0,0.0,0.0,95853,95853,0.0,95853,2017
8,19977.0,UA,UA,United Air Lines Inc.,3,131670622.0,75971030.0,59033878.0,27936497.0,162941405.0,294612027.0,133231965.0,163585985.0,296817950.0,202059347,122044474.0,96310173.0,45767823.0,264122470.0,466181817,206484566,265177392.0,471661958,2015
1,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
1,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
2,19393.0,WN,WN,Southwest Airlines Co.,3,127521180.0,0.0,0.0,772166.0,772166.0,128293346.0,127748054.0,772166.0,128520220.0,246070047,0.0,0.0,1564236.0,1564236.0,247634283,246517847,1564236.0,248082083,2015
1,19805.0,AA,AA,American Airlines Inc.,3,110155124.0,24287442.0,17010699.0,48202691.0,89500832.0,199655956.0,110395239.0,89593784.0,199989023.0,195473294,38616773.0,29544866.0,86877338.0,155038977.0,350512271,195881242,155240499.0,351121741,2015
6,19977.0,UA,UA,United Air Lines Inc.,3,158802116.0,75616971.0,53292139.0,31692487.0,160601597.0,319403713.0,159500662.0,160737489.0,320238151.0,306347461,147753982.0,106826039.0,65593766.0,320173787.0,626521248,307713727,320455909.0,628169636,2019
10,19977.0,UA,UA,United Air Lines Inc.,3,138940629.0,65982363.0,53845540.0,22087407.0,141915310.0,280855939.0,140728887.0,142684370.0,283413257.0,242693878,115361196.0,94965783.0,41521926.0,251848905.0,494542783,245860776,253280423.0,499141199,2017
12,20007.0,5Y,5Y,Atlas Air Inc.,3,0.0,0.0,0.0,0.0,0.0,0.0,9034696.0,24812640.0,33847336.0,0,0.0,0.0,0.0,0.0,0,15033033,41730677.0,56763710,2016
1,21634.0,KH,KH,Aloha Air Cargo,1,469255.0,0.0,0.0,0.0,0.0,469255.0,469255.0,0.0,469255.0,790721,0.0,0.0,0.0,0.0,790721,790721,0.0,790721,2015
4,19690.0,HA,HA,Hawaiian Airlines Inc.,3,15343204.0,0.0,6690692.0,0.0,6690692.0,22033896.0,15343204.0,6690692.0,22033896.0,31430036,0.0,13400043.0,0.0,13400043.0,44830079,31430036,13400043.0,44830079,2019
4,21974.0,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2019
1,20203.0,FCQ,FCQ,Falcon Air Express,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114398.0,114398.0,0,0.0,0.0,0.0,0.0,0,0,265402.0,265402,2015
1,20310.0,WL,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,48403.0,40699.0,89102.0,0,0.0,0.0,0.0,0.0,0,123588,103917.0,227505,2016
10,19393.0,WN,WN,Southwest Airlines Co.,3,157094706.0,0.0,0.0,877350.0,877350.0,157972056.0,157449231.0,877350.0,158326581.0,256156825,0.0,0.0,1595601.0,1595601.0,257752426,256733693,1595601.0,258329294,2015
4,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
7,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1389919.0,1389919.0,1389919.0,861701.0,1507262.0,2368963.0,0,0.0,0.0,3113867.0,3113867.0,3113867,1930489,3376753.0,5307242,2019
5,20195.0,WI,WI,Sky Lease Cargo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
5,21712.0,2HQ,2HQ,Elite Airways LLC,1,165353.0,0.0,0.0,0.0,0.0,165353.0,273216.0,0.0,273216.0,619426,0.0,0.0,0.0,0.0,619426,941715,0.0,941715,2019
1,20447.0,U7,U7,USA Jet Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,236043.0,8635.0,244678.0,0,0.0,0.0,0.0,0.0,0,413257,25046.0,438303,2015
8,20453.0,ABX,ABX,ABX Air Inc,2,46663.0,0.0,0.0,0.0,0.0,46663.0,46663.0,0.0,46663.0,108224,0.0,0.0,0.0,0.0,108224,108224,0.0,108224,2015
10,19805.0,AA,AA,American Airlines Inc.,3,190202031.0,57757546.0,21654872.0,39482119.0,118894537.0,309096568.0,190720066.0,119106263.0,309826329.0,429957231,133999533.0,49571359.0,94049599.0,277620491.0,707577722,431121618,278144436.0,709266054,2018
7,20310.0,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,10821.0,301463.0,312284.0,0,0.0,0.0,0.0,0.0,0,8177,227793.0,235970,2017
4,20177.0,PFQ,PFQ,Asia Pacific,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389461.0,389461.0,0,0.0,0.0,0.0,0.0,0,0,900577.0,900577,2019
7,20368.0,G4,G4,Allegiant Air,3,17690376.0,0.0,0.0,0.0,0.0,17690376.0,18352864.0,0.0,18352864.0,28712563,0.0,0.0,0.0,0.0,28712563,29820427,0.0,29820427,2016
3,20405.0,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.0,0.0,0.0,0.0,0.0,0.0,108920.0,1025984.0,1134904.0,0,0.0,0.0,0.0,0.0,0,413110,3086189.0,3499299,2019
6,19917.0,5X,5X,United Parcel Service,3,31429000.0,9715000.0,15971000.0,2800000.0,28486000.0,59915000.0,31429000.0,28486000.0,59915000.0,58337000,16101000.0,29436000.0,5497000.0,51034000.0,109371000,58337000,51034000.0,109371000,2015
8,20370.0,KAQ,KAQ,Kalitta Air LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,465975.0,1712021.0,2177996.0,0,0.0,0.0,0.0,0.0,0,949520,3509927.0,4459447,2015
8,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,57736.0,56575.0,114311.0,0,0.0,0.0,0.0,0.0,0,156971,149454.0,306425,2019
4,20409.0,B6,B6,JetBlue Airways,3,59527739.0,0.0,0.0,15649373.0,15649373.0,75177112.0,59527739.0,15649373.0,75177112.0,128724788,0.0,0.0,33840732.0,33840732.0,162565520,128724788,33840732.0,162565520,2019
11,20372.0,KLQ,KLQ,Kalitta Charters II,1,0.0,0.0,0.0,0.0,0.0,0.0,155347.0,124362.0,279709.0,0,0.0,0.0,0.0,0.0,0,332680,249756.0,582436,2015
9,20207.0,XP,XP,XTRA Airways,1,0.0,0.0,0.0,0.0,0.0,0.0,188539.0,141557.0,330096.0,0,0.0,0.0,0.0,0.0,0,375097,281626.0,656723,2017
11,20149.0,PRQ,PRQ,Florida West Airlines Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2015
3,20287.0,WP,WP,Island Air Hawaii,1,155602.0,0.0,0.0,0.0,0.0,155602.0,155602.0,0.0,155602.0,305469,0.0,0.0,0.0,0.0,305469,305469,0.0,305469,2015
5,20169.0,L2,L2,Lynden Air Cargo Airlines,1,96966.0,0.0,0.0,0.0,0.0,96966.0,231258.0,68628.0,299886.0,254929,0.0,0.0,0.0,0.0,254929,632265,234267.0,866532,2018
4,20287.0,WP,WP,Island Air Hawaii,1,139183.0,0.0,0.0,0.0,0.0,139183.0,139183.0,0.0,139183.0,260896,0.0,0.0,0.0,0.0,260896,260896,0.0,260896,2015
6,20409.0,B6,B6,JetBlue Airways,3,52913453.0,0.0,0.0,12348743.0,12348743.0,65262196.0,52913453.0,12410855.0,65324308.0,83355278,0.0,0.0,19453142.0,19453142.0,102808420,83355278,19598933.0,102954211,2016
11,20107.0,FX,FX,Federal Express Corporation,3,61473973.0,14068395.0,23062641.0,2190591.0,39321627.0,100795600.0,63070766.0,39955172.0,103025938.0,111765000,25830000.0,41516000.0,4420000.0,71766000.0,183531000,114704647,72971541.0,187676188,2017
5,20397.0,OH,OH,PSA Airlines Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
5,19930.0,AS,AS,Alaska Airlines Inc.,3,38530118.0,0.0,0.0,529587.0,529587.0,39059705.0,38602533.0,529587.0,39132120.0,56825913,0.0,0.0,816310.0,816310.0,57642223,56921331,816310.0,57737641,2016
8,20304.0,OO,OO,SkyWest Airlines Inc.,3,5152349.0,0.0,0.0,0.0,0.0,5152349.0,5152349.0,0.0,5152349.0,10273097,0.0,0.0,0.0,0.0,10273097,10273097,0.0,10273097,2015
6,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
11,20409.0,B6,B6,JetBlue Airways,3,49576526.0,0.0,0.0,10539120.0,10539120.0,60115646.0,49642856.0,10577220.0,60220076.0,76396903,0.0,0.0,16240673.0,16240673.0,92637576,76487945,16309212.0,92797157,2016
11,19930.0,AS,AS,Alaska Airlines Inc.,3,39310667.0,0.0,0.0,1107216.0,1107216.0,40417883.0,39393390.0,1107216.0,40500606.0,79419594,0.0,0.0,2230709.0,2230709.0,81650303,79566897,2230709.0,81797606,2017
8,21634.0,KH,KH,Aloha Air Cargo,1,435947.0,0.0,0.0,0.0,0.0,435947.0,435947.0,0.0,435947.0,659061,0.0,0.0,0.0,0.0,659061,659061,0.0,659061,2015
2,20409.0,B6,B6,JetBlue Airways,3,40953104.0,0.0,0.0,8624607.0,8624607.0,49577711.0,40953104.0,8624607.0,49577711.0,83605184,0.0,0.0,17607013.0,17607013.0,101212197,83605184,17607013.0,101212197,2015
3,20190.0,9S,9S,Southern Air Inc.,2,0.0,2793494.0,2496274.0,0.0,5289768.0,5289768.0,0.0,5289768.0,5289768.0,0,10112448.0,9036512.0,0.0,19148960.0,19148960,0,19148960.0,19148960,2015
8,21629.0,KD,KD,Western Global,1,0.0,0.0,0.0,0.0,0.0,0.0,111859.0,0.0,111859.0,0,0.0,0.0,0.0,0.0,0,111859,0.0,111859,2015
7,20190.0,9S,9S,Southern Air Inc.,2,787809.0,4945037.0,682722.0,0.0,5627759.0,6415568.0,787809.0,5627759.0,6415568.0,1654399,10384577.0,1433717.0,0.0,11818294.0,13472693,1654399,11818294.0,13472693,2016
7,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,510444.0,3385310.0,3895754.0,0,0.0,0.0,0.0,0.0,0,1387783,9529915.0,10917698,2018
12,21652.0,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
7,20363.0,9E,9E,Endeavor Air Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2016
6,21171.0,VX,VX,Virgin America,3,14409837.0,0.0,0.0,207182.0,207182.0,14617019.0,14488660.0,207182.0,14695842.0,26726904,0.0,0.0,422931.0,422931.0,27149835,26879590,422931.0,27302521,2015
12,19690.0,HA,HA,Hawaiian Airlines Inc.,3,15575930.0,0.0,7244096.0,0.0,7244096.0,22820026.0,15632560.0,7244096.0,22876656.0,28852246,0.0,13434967.0,0.0,13434967.0,42287213,28960951,13434967.0,42395918,2017
12,20366.0,EV,EV,ExpressJet Airlines Inc.,3,85946.0,0.0,0.0,0.0,0.0,85946.0,85946.0,0.0,85946.0,239935,0.0,0.0,0.0,0.0,239935,239935,0.0,239935,2016
8,20416.0,NK,NK,Spirit Air Lines,3,29576660.0,0.0,0.0,2571884.0,2571884.0,32148544.0,29576660.0,2571884.0,32148544.0,52173190,0.0,0.0,4536799.0,4536799.0,56709989,52173190,4536799.0,56709989,2017
10,20151.0,M6,M6,Amerijet International,2,0.0,0.0,0.0,1682370.0,1682370.0,1682370.0,557493.0,1844136.0,2401629.0,0,0.0,0.0,3328763.0,3328763.0,3328763,1103064,3648836.0,4751900,2017
1,21352.0,0WQ,0WQ,Avjet Corporation,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2019
6,20310.0,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.0,0.0,0.0,0.0,0.0,0.0,159403.0,134150.0,293553.0,0,0.0,0.0,0.0,0.0,0,253766,213564.0,467330,2019
8,21171.0,VX,VX,Virgin America,3,18238682.0,0.0,0.0,201973.0,201973.0,18440655.0,18238682.0,201973.0,18440655.0,29420018,0.0,0.0,365903.0,365903.0,29785921,29420018,365903.0,29785921,2017
1,20190.0,9S,9S,Southern Air Inc.,2,879987.0,2095479.0,3874541.0,0.0,5970020.0,6850007.0,879987.0,5970020.0,6850007.0,1839813,4762196.0,7207014.0,0.0,11969210.0,13809023,1839813,11969210.0,13809023,2019
8,20398.0,MQ,MQ,Envoy Air,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2017
9,20436.0,F9,F9,Frontier Airlines Inc.,3,23951656.0,0.0,0.0,237248.0,237248.0,24188904.0,23951656.0,237248.0,24188904.0,44956844,0.0,0.0,500174.0,500174.0,45457018,44956844,500174.0,45457018,2019
11,20287.0,WP,WP,Island Air Hawaii,1,94766.0,0.0,0.0,0.0,0.0,94766.0,94766.0,0.0,94766.0,151693,0.0,0.0,0.0,0.0,151693,151693,0.0,151693,2015
8,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,334116.0,3299842.0,3633958.0,0,0.0,0.0,0.0,0.0,0,781623,7981324.0,8762947,2018
2,20377.0,X9,X9,Omni Air International LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,469749.0,2719603.0,3189352.0,0,0.0,0.0,0.0,0.0,0,1031048,4565266.0,5596314,2017
