"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-12-04","WN","WN","WN",280,"WN","N902WN",280,13796,"OAK","Oakland, CA",10800,"BUR","Burbank, CA",1150,1145,-5,15,1200,1252,4,1255,1256,1,0,NULL,0,"N",65,71,52,1,325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-17","DL","DL_CODESHARE","DL",3529,"OO","N554CA",3529,10627,"BIS","Bismarck/Mandan, ND",13487,"MSP","Minneapolis, MN",1329,1333,4,9,1342,1440,5,1457,1445,-12,0,NULL,0,"N",88,72,58,1,386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-27","DL","DL_CODESHARE","DL",6060,"YX","N873RW",6060,12339,"IND","Indianapolis, IN",12953,"LGA","New York, NY",830,823,-7,16,839,1013,5,1041,1018,-23,0,NULL,0,"N",131,115,94,1,660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-28","UA","UA_CODESHARE","UA",4922,"C5","N14198",4922,10785,"BTV","Burlington, VT",11618,"EWR","Newark, NJ",735,735,0,11,746,830,12,856,842,-14,0,NULL,0,"N",81,67,44,1,266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-21","UA","UA","UA",780,"UA","N409UA",780,11775,"FSD","Sioux Falls, SD",11292,"DEN","Denver, CO",600,613,13,23,636,653,7,653,700,7,0,NULL,0,"N",113,107,77,1,483,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-09","AS","AS","AS",637,"AS","N237AK",637,14107,"PHX","Phoenix, AZ",14747,"SEA","Seattle, WA",615,558,-17,15,613,758,10,826,808,-18,0,NULL,0,"N",191,190,165,1,1107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-04","UA","UA","UA",325,"UA","N77535",325,12892,"LAX","Los Angeles, CA",12889,"LAS","Las Vegas, NV",2256,2254,-2,28,2322,3,6,13,9,-4,0,NULL,0,"N",77,75,41,1,236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-17","WN","WN","WN",923,"WN","N945WN",923,10821,"BWI","Baltimore, MD",10397,"ATL","Atlanta, GA",1515,1515,0,9,1524,1657,6,1705,1703,-2,0,NULL,0,"N",110,108,93,1,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-11","AA","AA_CODESHARE","AA",4442,"YX","N425YX",4442,14122,"PIT","Pittsburgh, PA",12953,"LGA","New York, NY",701,716,15,33,749,844,15,838,859,21,0,NULL,0,"N",97,103,55,1,335,15,0,6,0,0,NULL,NULL,NULL,NULL
"2019-05-11","UA","UA_CODESHARE","UA",4047,"EV","N12900",4047,12266,"IAH","Houston, TX",11140,"CRP","Corpus Christi, TX",1225,1218,-7,16,1234,1331,6,1330,1337,7,0,NULL,0,"N",65,79,57,1,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-07","DL","DL_CODESHARE","DL",5700,"CP","N609CZ",5700,14747,"SEA","Seattle, WA",14771,"SFO","San Francisco, CA",1310,1309,-1,11,1320,1459,6,1533,1505,-28,0,NULL,0,"N",143,116,99,1,679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-19","HA","HA","HA",391,"HA","N483HA",391,12402,"ITO","Hilo, HI",12173,"HNL","Honolulu, HI",1829,1821,-8,9,1830,1906,5,1923,1911,-12,0,NULL,0,"N",54,50,36,1,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-25","AA","AA_CODESHARE","AA",5073,"OH","N549NN",5073,11003,"CID","Cedar Rapids/Iowa City, IA",11057,"CLT","Charlotte, NC",1203,1218,15,12,1230,1514,16,1521,1530,9,0,NULL,0,"N",138,132,104,1,742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-03","WN","WN","WN",5311,"WN","N479WN",5311,10693,"BNA","Nashville, TN",14679,"SAN","San Diego, CA",1300,1302,2,9,1311,1458,3,1520,1501,-19,0,NULL,0,"N",260,239,227,1,1751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-11","DL","DL","DL",1608,"DL","N326DN",1608,10397,"ATL","Atlanta, GA",11433,"DTW","Detroit, MI",1538,1545,7,10,1555,1724,7,1730,1731,1,0,NULL,0,"N",112,106,89,1,594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-21","AS","AS","AS",1023,"AS","N361VA",1023,12478,"JFK","New York, NY",14771,"SFO","San Francisco, CA",930,925,-5,27,952,1242,8,1254,1250,-4,0,NULL,0,"N",384,385,350,1,2586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-06","AS","AS","AS",622,"AS","N423AS",622,14747,"SEA","Seattle, WA",14107,"PHX","Phoenix, AZ",2000,2000,0,18,2018,2249,4,2255,2253,-2,0,NULL,0,"N",175,173,151,1,1107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-28","WN","WN","WN",1780,"WN","N8560Z",1780,15016,"STL","St. Louis, MO",12191,"HOU","Houston, TX",535,537,2,15,552,731,8,735,739,4,0,NULL,0,"N",120,122,99,1,687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-21","WN","WN","WN",1575,"WN","N8318F",1575,13198,"MCI","Kansas City, MO",12339,"IND","Indianapolis, IN",2130,2134,4,8,2142,2342,2,2355,2344,-11,0,NULL,0,"N",85,70,60,1,451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-17","WN","WN","WN",4041,"WN","N8534Z",4041,10397,"ATL","Atlanta, GA",14100,"PHL","Philadelphia, PA",1110,1110,0,12,1122,1253,6,1320,1259,-21,0,NULL,0,"N",130,109,91,1,666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-02","UA","UA","UA",2208,"UA","N451UA",2208,13930,"ORD","Chicago, IL",13495,"MSY","New Orleans, LA",1249,1247,-2,17,1304,1453,6,1516,1459,-17,0,NULL,0,"N",147,132,109,1,837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-16","B6","B6","B6",1166,"B6","N828JB",1166,12954,"LGB","Long Beach, CA",14893,"SMF","Sacramento, CA",1653,1702,9,14,1716,1820,3,1814,1823,9,0,NULL,0,"N",81,81,64,1,387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-13","AA","AA_CODESHARE","AA",4884,"PT","N646AE",4884,14100,"PHL","Philadelphia, PA",10868,"CAE","Columbia, SC",1041,1048,7,26,1114,1232,6,1241,1238,-3,0,NULL,0,"N",120,110,78,1,523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-16","UA","UA_CODESHARE","UA",5678,"OO","N132SY",5678,11292,"DEN","Denver, CO",15376,"TUS","Tucson, AZ",1544,1557,13,12,1609,1657,7,1649,1704,15,0,NULL,0,"N",125,127,108,1,639,0,0,2,0,13,NULL,NULL,NULL,NULL
"2019-08-09","AA","AA","AA",2244,"AA","N9025B",2244,11503,"EGE","Eagle, CO",11298,"DFW","Dallas/Fort Worth, TX",1422,1416,-6,12,1428,1710,6,1734,1716,-18,0,NULL,0,"N",132,120,102,1,721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-11","WN","WN","WN",6567,"WN","N481WN",6567,13796,"OAK","Oakland, CA",14679,"SAN","San Diego, CA",1810,1831,21,10,1841,1951,4,1935,1955,20,0,NULL,0,"N",85,84,70,1,446,20,0,0,0,0,NULL,NULL,NULL,NULL
"2019-06-26","UA","UA_CODESHARE","UA",6014,"YV","N503MJ",6014,10785,"BTV","Burlington, VT",12264,"IAD","Washington, DC",1445,1435,-10,11,1446,1557,5,1625,1602,-23,0,NULL,0,"N",100,87,71,1,441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-10","DL","DL","DL",2299,"DL","N909DN",2299,11697,"FLL","Fort Lauderdale, FL",13487,"MSP","Minneapolis, MN",1548,1540,-8,19,1559,1841,5,1846,1846,0,0,NULL,0,"N",238,246,222,1,1487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-16","WN","WN","WN",2664,"WN","N739GB",2664,11259,"DAL","Dallas, TX",10279,"AMA","Amarillo, TX",1655,1651,-4,11,1702,1753,3,1805,1756,-9,0,NULL,0,"N",70,65,51,1,323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-02","AA","AA_CODESHARE","AA",3070,"OO","N709SK",3070,13244,"MEM","Memphis, TN",13930,"ORD","Chicago, IL",918,910,-8,14,924,1047,9,1110,1056,-14,0,NULL,0,"N",112,106,83,1,491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-07","AA","AA","AA",2858,"AA","N337PJ",2858,13930,"ORD","Chicago, IL",11292,"DEN","Denver, CO",1148,1146,-2,18,1204,1316,13,1329,1329,0,0,NULL,0,"N",161,163,132,1,888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-20","AA","AA","AA",2091,"AA","N769US",2091,13303,"MIA","Miami, FL",10397,"ATL","Atlanta, GA",1556,1615,19,19,1634,1756,6,1753,1802,9,0,NULL,0,"N",117,107,82,1,594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-17","DL","DL_CODESHARE","DL",4898,"9E","N981EV",4898,15412,"TYS","Knoxville, TN",11433,"DTW","Detroit, MI",1225,1215,-10,16,1231,1336,7,1410,1343,-27,0,NULL,0,"N",105,88,65,1,443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-15","AA","AA_CODESHARE","AA",3234,"OO","N760EV",3234,10257,"ALB","Albany, NY",13930,"ORD","Chicago, IL",1620,1719,59,13,1732,1826,14,1744,1840,56,0,NULL,0,"N",144,141,114,1,723,0,0,0,0,56,NULL,NULL,NULL,NULL
"2018-07-19","WN","WN","WN",1255,"WN","N477WN",1255,13232,"MDW","Chicago, IL",12953,"LGA","New York, NY",1715,1726,11,16,1742,2022,6,2020,2028,8,0,NULL,0,"N",125,122,100,1,725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-02","UA","UA_CODESHARE","UA",4946,"C5","N14174",4946,11618,"EWR","Newark, NJ",10257,"ALB","Albany, NY",845,846,1,34,920,950,6,957,956,-1,0,NULL,0,"N",72,70,30,1,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-02","AA","AA_CODESHARE","AA",3109,"OO","N713SK",3109,14107,"PHX","Phoenix, AZ",14262,"PSP","Palm Springs, CA",1450,1515,25,16,1531,1513,4,1506,1517,11,0,NULL,0,"N",76,62,42,1,261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-05","WN","WN","WN",2300,"WN",NULL,2300,12889,"LAS","Las Vegas, NV",14747,"SEA","Seattle, WA",2130,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,1,"A",0,"N",160,NULL,NULL,1,867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-07","AA","AA_CODESHARE","AA",3744,"MQ","N822AE",3744,12511,"JLN","Joplin, MO",13930,"ORD","Chicago, IL",1415,1410,-5,14,1424,1539,8,1613,1547,-26,0,NULL,0,"N",118,97,75,1,484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-24","WN","WN","WN",224,"WN","N7826B",224,10397,"ATL","Atlanta, GA",13198,"MCI","Kansas City, MO",835,830,-5,10,840,931,2,955,933,-22,0,"",0,"N",140,123,111,1,692,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-07-03","B6","B6","B6",54,"B6","N948JB",54,14027,"PBI","West Palm Beach/Palm Beach, FL",12478,"JFK","New York, NY",715,705,-10,23,728,949,13,958,1002,4,0,NULL,0,"N",163,177,141,1,1028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-06","DL","DL_CODESHARE","DL",4790,"OO","N821SK",4790,10529,"BDL","Hartford, CT",11042,"CLE","Cleveland, OH",630,619,-11,12,631,747,12,820,759,-21,0,NULL,0,"N",110,100,76,1,476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-21","DL","DL_CODESHARE","DL",6266,"G7","N355CA",6266,15096,"SYR","Syracuse, NY",11433,"DTW","Detroit, MI",1755,1747,-8,9,1756,1905,7,1926,1912,-14,0,NULL,0,"N",91,85,69,1,374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-05","DL","DL_CODESHARE","DL",5508,"9E","N306PQ",5508,13487,"MSP","Minneapolis, MN",10408,"ATW","Appleton, WI",1522,1517,-5,13,1530,1610,4,1634,1614,-20,0,NULL,0,"N",72,57,40,1,236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-30","AA","AA_CODESHARE","AA",5613,"OH","N580NN",5613,11057,"CLT","Charlotte, NC",14986,"SRQ","Sarasota/Bradenton, FL",2210,2222,12,13,2235,5,2,2352,7,15,0,NULL,0,"N",102,105,90,1,547,0,0,3,0,12,NULL,NULL,NULL,NULL
"2018-06-30","WN","WN","WN",2188,"WN","N272WN",2188,12339,"IND","Indianapolis, IN",13204,"MCO","Orlando, FL",1935,2021,46,9,2030,2220,8,2150,2228,38,0,NULL,0,"N",135,127,110,1,829,0,0,0,0,38,NULL,NULL,NULL,NULL
"2019-05-21","AA","AA","AA",2635,"AA","N542UW",2635,11292,"DEN","Denver, CO",11298,"DFW","Dallas/Fort Worth, TX",1358,1558,120,15,1613,1837,13,1658,1850,112,0,NULL,0,"N",120,112,84,1,641,5,0,0,0,107,NULL,NULL,NULL,NULL
"2018-01-05","DL","DL","DL",2223,"DL","N994AT",2223,10397,"ATL","Atlanta, GA",15412,"TYS","Knoxville, TN",1559,1554,-5,9,1603,1636,2,1654,1638,-16,0,"",0,"N",55,44,33,1,152,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2019-08-08","AA","AA","AA",1223,"AA","N306PB",1223,11298,"DFW","Dallas/Fort Worth, TX",14570,"RNO","Reno, NV",858,900,2,48,948,1042,5,1030,1047,17,0,NULL,0,"N",212,227,174,1,1345,0,0,15,0,2,NULL,NULL,NULL,NULL
"2019-01-07","AS","AS_CODESHARE","AS",3341,"OO","N188SY",3341,14893,"SMF","Sacramento, CA",14747,"SEA","Seattle, WA",1045,1038,-7,18,1056,1226,14,1250,1240,-10,0,NULL,0,"N",125,122,90,1,605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-09","DL","DL","DL",941,"DL","N303DQ",941,10397,"ATL","Atlanta, GA",15624,"VPS","Valparaiso, FL",1806,1806,0,18,1824,1807,9,1819,1816,-3,0,NULL,0,"N",73,70,43,1,250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-21","G4","G4","G4",2196,"G4","418NV",2196,14761,"SFB","Sanford, FL",15412,"TYS","Knoxville, TN",1308,1302,-6,15,1317,1425,7,1441,1432,-9,0,NULL,0,"N",93,90,68,1,511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-04","AA","AA","AA",459,"AA","N982VJ",459,14747,"SEA","Seattle, WA",14107,"PHX","Phoenix, AZ",500,454,-6,17,511,835,12,852,847,-5,0,NULL,0,"N",172,173,144,1,1107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-29","UA","UA_CODESHARE","UA",5926,"OO","N790SK",5926,12206,"HRL","Harlingen/San Benito, TX",12266,"IAH","Houston, TX",535,531,-4,12,543,629,6,650,635,-15,0,NULL,0,"N",75,64,46,1,295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-28","WN","WN","WN",2180,"WN","N452WN",2180,14122,"PIT","Pittsburgh, PA",13232,"MDW","Chicago, IL",945,939,-6,9,948,955,3,1015,958,-17,0,NULL,0,"N",90,79,67,1,402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-25","WN","WN","WN",4405,"WN","N933WN",4405,12889,"LAS","Las Vegas, NV",13495,"MSY","New Orleans, LA",1525,1523,-2,25,1548,2048,6,2050,2054,4,0,NULL,0,"N",205,211,180,1,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-08","UA","UA","UA",2127,"UA","N73256",2127,14771,"SFO","San Francisco, CA",12892,"LAX","Los Angeles, CA",1235,1229,-6,20,1249,1344,13,1410,1357,-13,0,NULL,0,"N",95,88,55,1,337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-24","G4","G4","G4",2518,"G4","252NV",2518,14685,"SAV","Savannah, GA",14122,"PIT","Pittsburgh, PA",1823,1843,20,11,1854,2012,5,2007,2017,10,0,NULL,0,"N",104,94,78,1,579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-03","WN","WN","WN",4002,"WN","N7835A",4002,12889,"LAS","Las Vegas, NV",11423,"DSM","Des Moines, IA",1225,1226,1,13,1239,1700,3,1715,1703,-12,0,NULL,0,"N",170,157,141,1,1216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-04","WN","WN","WN",1076,"WN","N439WN",1076,10693,"BNA","Nashville, TN",12191,"HOU","Houston, TX",525,524,-1,9,533,717,6,730,723,-7,0,NULL,0,"N",125,119,104,1,670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-10","WN","WN","WN",116,"WN","N921WN",116,13232,"MDW","Chicago, IL",10423,"AUS","Austin, TX",1300,1311,11,13,1324,1531,3,1540,1534,-6,0,NULL,0,"N",160,143,127,1,972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-07","AA","AA_CODESHARE","AA",5400,"OH","N554NN",5400,13296,"MHT","Manchester, NH",11057,"CLT","Charlotte, NC",750,742,-8,10,752,949,6,1037,955,-42,0,"",0,"N",167,133,117,1,737,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-07-14","AS","AS","AS",747,"AS","N272AK",747,14869,"SLC","Salt Lake City, UT",14747,"SEA","Seattle, WA",800,751,-9,14,805,848,14,908,902,-6,0,NULL,0,"N",128,131,103,1,689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-26","DL","DL_CODESHARE","DL",4172,"OO","N448SW",4172,13487,"MSP","Minneapolis, MN",13184,"MBS","Saginaw/Bay City/Midland, MI",2020,2021,1,35,2056,2306,4,2306,2310,4,0,NULL,0,"N",106,109,70,1,463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-23","AS","AS","AS",1756,"AS","N624VA",1756,14747,"SEA","Seattle, WA",12892,"LAX","Los Angeles, CA",850,906,16,26,932,1136,9,1149,1145,-4,0,NULL,0,"N",179,159,124,1,954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-28","AA","AA","AA",5,"AA","N770AN",5,11298,"DFW","Dallas/Fort Worth, TX",12173,"HNL","Honolulu, HI",1110,1525,255,16,1541,1819,8,1439,1827,228,0,NULL,0,"N",509,482,458,1,3784,130,0,0,0,98,NULL,NULL,NULL,NULL
"2019-08-30","DL","DL_CODESHARE","DL",3295,"9E","N678CA",3295,12339,"IND","Indianapolis, IN",11433,"DTW","Detroit, MI",1940,1942,2,17,1959,2035,11,2051,2046,-5,0,NULL,0,"N",71,64,36,1,231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-11","WN","WN","WN",2471,"WN","N411WN",2471,14893,"SMF","Sacramento, CA",14679,"SAN","San Diego, CA",915,914,-1,8,922,1033,2,1050,1035,-15,0,NULL,0,"N",95,81,71,1,480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-10","G4","G4","G4",514,"G4","232NV",514,10466,"AZA","Phoenix, AZ",11980,"GRI","Grand Island, NE",710,700,-10,12,712,1102,5,1125,1107,-18,0,NULL,0,"N",135,127,110,1,905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-29","UA","UA_CODESHARE","UA",3930,"ZW","N439AW",3930,14321,"PWM","Portland, ME",13930,"ORD","Chicago, IL",655,652,-3,28,720,851,7,857,858,1,0,NULL,0,"N",182,186,151,1,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-31","DL","DL","DL",2266,"DL","N942DN",2266,10397,"ATL","Atlanta, GA",11292,"DEN","Denver, CO",1756,1753,-3,16,1809,1910,5,1922,1915,-7,0,NULL,0,"N",206,202,181,1,1199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-11","AA","AA_CODESHARE","AA",4426,"YX","N428YX",4426,11057,"CLT","Charlotte, NC",13296,"MHT","Manchester, NH",1135,1223,48,13,1236,1426,6,1351,1432,41,0,NULL,0,"N",136,129,110,1,737,41,0,0,0,0,"1129.0",30,30,NULL
"2018-12-06","WN","WN","WN",756,"WN","N903WN",756,11618,"EWR","Newark, NJ",13232,"MDW","Chicago, IL",1755,1841,46,22,1903,1957,4,1925,2001,36,0,NULL,0,"N",150,140,114,1,711,14,0,0,0,22,NULL,NULL,NULL,NULL
"2019-04-08","AA","AA","AA",2066,"AA","N183UW",2066,14679,"SAN","San Diego, CA",14100,"PHL","Philadelphia, PA",2246,2350,64,13,3,736,9,649,745,56,0,NULL,0,"N",303,295,273,1,2370,0,0,56,0,0,NULL,NULL,NULL,NULL
"2018-07-05","UA","UA_CODESHARE","UA",5277,"OO","N975SW",5277,13930,"ORD","Chicago, IL",10980,"CHA","Chattanooga, TN",1405,1416,11,66,1522,1748,2,1652,1750,58,0,NULL,0,"N",107,154,86,1,501,0,11,47,0,0,NULL,NULL,NULL,NULL
"2019-11-01","AS","AS","AS",312,"AS","N491AS",312,14747,"SEA","Seattle, WA",14831,"SJC","San Jose, CA",1200,1154,-6,21,1215,1354,4,1415,1358,-17,0,NULL,0,"N",135,124,99,1,696,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-27","UA","UA_CODESHARE","UA",6344,"YV","N87302",6344,13487,"MSP","Minneapolis, MN",12264,"IAD","Washington, DC",1757,2146,229,38,2224,122,6,2119,128,249,0,NULL,0,"N",142,162,118,1,908,0,0,0,0,249,NULL,NULL,NULL,NULL
"2018-03-25","WN","WN","WN",2967,"WN","N281WN",2967,10529,"BDL","Hartford, CT",10821,"BWI","Baltimore, MD",1245,1243,-2,7,1250,1335,3,1355,1338,-17,0,NULL,0,"N",70,55,45,1,283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","DL","DL","DL",1795,"DL","N944AT",1795,13360,"MLB","Melbourne, FL",10397,"ATL","Atlanta, GA",600,549,-11,21,610,719,5,728,724,-4,0,NULL,0,"N",88,95,69,1,442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-16","AA","AA","AA",1131,"AA","N930AU",1131,12889,"LAS","Las Vegas, NV",11298,"DFW","Dallas/Fort Worth, TX",601,556,-5,9,605,1023,15,1050,1038,-12,0,NULL,0,"N",169,162,138,1,1055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-13","AA","AA_CODESHARE","AA",5114,"OH","N518AE",5114,11973,"GPT","Gulfport/Biloxi, MS",11057,"CLT","Charlotte, NC",1626,1620,-6,5,1625,1848,12,1915,1900,-15,0,NULL,0,"N",109,100,83,1,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-30","UA","UA","UA",1257,"UA","N491UA",1257,11066,"CMH","Columbus, OH",11292,"DEN","Denver, CO",915,909,-6,10,919,954,7,1014,1001,-13,0,NULL,0,"N",179,172,155,1,1154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-14","B6","B6","B6",130,"B6","N529JB",130,14635,"RSW","Fort Myers, FL",12478,"JFK","New York, NY",1510,1535,25,11,1546,1820,9,1757,1829,32,0,NULL,0,"N",167,174,154,1,1074,18,0,7,0,7,NULL,NULL,NULL,NULL
"2019-07-20","AA","AA","AA",2205,"AA","N122NN",2205,12892,"LAX","Los Angeles, CA",12173,"HNL","Honolulu, HI",1955,2136,101,15,2151,4,7,2240,11,91,0,NULL,0,"N",345,335,313,1,2556,0,0,0,0,91,NULL,NULL,NULL,NULL
"2019-11-07","DL","DL","DL",2210,"DL","N854DN",2210,14869,"SLC","Salt Lake City, UT",11193,"CVG","Cincinnati, OH",1130,1127,-3,17,1144,1627,8,1648,1635,-13,0,NULL,0,"N",198,188,163,1,1450,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-11","WN","WN","WN",1806,"WN","N745SW",1806,14747,"SEA","Seattle, WA",13796,"OAK","Oakland, CA",1220,1214,-6,30,1244,1431,5,1435,1436,1,0,NULL,0,"N",135,142,107,1,672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-03","UA","UA","UA",544,"UA","N69830",544,11292,"DEN","Denver, CO",14492,"RDU","Raleigh/Durham, NC",1730,1727,-3,12,1739,2221,4,2250,2225,-25,0,NULL,0,"N",200,178,162,1,1436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-22","AA","AA","AA",1717,"AA","N127UW",1717,11057,"CLT","Charlotte, NC",10821,"BWI","Baltimore, MD",1129,1125,-4,19,1144,1241,5,1256,1246,-10,0,NULL,0,"N",87,81,57,1,361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-03","AA","AA","AA",765,"AA","N724UW",765,11057,"CLT","Charlotte, NC",13577,"MYR","Myrtle Beach, SC",2218,2214,-4,15,2229,2258,4,2316,2302,-14,0,NULL,0,"N",58,48,29,1,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-28","UA","UA","UA",1160,"UA","N430UA",1160,13930,"ORD","Chicago, IL",14908,"SNA","Santa Ana, CA",1600,1558,-2,13,1611,1802,6,1818,1808,-10,0,NULL,0,"N",258,250,231,1,1726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-24","WN","WN","WN",3582,"WN","N7886A",3582,13495,"MSY","New Orleans, LA",10397,"ATL","Atlanta, GA",515,526,11,7,533,734,6,740,740,0,0,NULL,0,"N",85,74,61,1,425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-19","AA","AA_CODESHARE","AA",5868,"YV","N931LR",5868,14107,"PHX","Phoenix, AZ",10279,"AMA","Amarillo, TX",1944,2114,90,13,2127,2348,3,2228,2351,83,0,NULL,0,"N",104,97,81,1,602,0,0,0,0,83,NULL,NULL,NULL,NULL
